z rho cpa p g kappa mu bulk wx wy cp cv gamma
5.177745e+04 9.441455e-04 3.229975e+02 6.932654e+01 9.648826e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.335678e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.180121e+04 9.413830e-04 3.229744e+02 6.911371e+01 9.648754e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.336571e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.182497e+04 9.386286e-04 3.229513e+02 6.890150e+01 9.648683e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.337475e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.184874e+04 9.358824e-04 3.229281e+02 6.868992e+01 9.648611e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.338390e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.187250e+04 9.331443e-04 3.229048e+02 6.847896e+01 9.648539e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.339315e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.189627e+04 9.304143e-04 3.228814e+02 6.826861e+01 9.648468e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.340252e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.192003e+04 9.276923e-04 3.228580e+02 6.805889e+01 9.648396e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.341198e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.194380e+04 9.249784e-04 3.228344e+02 6.784978e+01 9.648325e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.342155e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.196756e+04 9.222726e-04 3.228108e+02 6.764128e+01 9.648253e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.343121e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.199133e+04 9.195747e-04 3.227871e+02 6.743339e+01 9.648182e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.344096e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.201509e+04 9.168848e-04 3.227633e+02 6.722612e+01 9.648110e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.345080e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.203886e+04 9.142028e-04 3.227395e+02 6.701945e+01 9.648039e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.346072e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.206262e+04 9.115287e-04 3.227155e+02 6.681339e+01 9.647967e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.347073e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.208639e+04 9.088625e-04 3.226915e+02 6.660794e+01 9.647895e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.348082e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.211015e+04 9.062041e-04 3.226674e+02 6.640308e+01 9.647824e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.349099e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.213391e+04 9.035536e-04 3.226432e+02 6.619883e+01 9.647752e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.350125e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.215768e+04 9.009109e-04 3.226190e+02 6.599518e+01 9.647681e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.351159e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.218144e+04 8.982759e-04 3.225946e+02 6.579212e+01 9.647609e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.352201e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.220521e+04 8.956487e-04 3.225702e+02 6.558966e+01 9.647538e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.353251e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.222897e+04 8.930293e-04 3.225457e+02 6.538780e+01 9.647466e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.354310e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.225274e+04 8.904175e-04 3.225212e+02 6.518652e+01 9.647395e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.355377e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.227650e+04 8.878134e-04 3.224965e+02 6.498584e+01 9.647323e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.356453e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.230027e+04 8.852170e-04 3.224718e+02 6.478575e+01 9.647252e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.357537e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.232403e+04 8.826282e-04 3.224470e+02 6.458624e+01 9.647180e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.358630e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.234780e+04 8.800470e-04 3.224221e+02 6.438732e+01 9.647108e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.359731e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.237156e+04 8.774734e-04 3.223972e+02 6.418898e+01 9.647037e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.360840e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.239533e+04 8.749073e-04 3.223721e+02 6.399122e+01 9.646965e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.361958e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.241909e+04 8.723488e-04 3.223470e+02 6.379405e+01 9.646894e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.363085e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.244285e+04 8.697978e-04 3.223219e+02 6.359745e+01 9.646822e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.364220e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.246662e+04 8.672542e-04 3.222966e+02 6.340143e+01 9.646751e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.365363e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.249038e+04 8.647181e-04 3.222713e+02 6.320598e+01 9.646679e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.366515e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.251415e+04 8.621895e-04 3.222459e+02 6.301111e+01 9.646608e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.367676e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.253791e+04 8.596682e-04 3.222204e+02 6.281681e+01 9.646536e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.368846e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.256168e+04 8.571543e-04 3.221949e+02 6.262308e+01 9.646465e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.370024e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.258544e+04 8.546478e-04 3.221692e+02 6.242991e+01 9.646393e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.371211e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.260921e+04 8.521486e-04 3.221435e+02 6.223732e+01 9.646322e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.372407e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.263297e+04 8.496567e-04 3.221178e+02 6.204528e+01 9.646250e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.373611e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.265674e+04 8.471721e-04 3.220919e+02 6.185382e+01 9.646178e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.374824e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.268050e+04 8.446947e-04 3.220660e+02 6.166291e+01 9.646107e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.376046e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.270427e+04 8.422246e-04 3.220400e+02 6.147256e+01 9.646035e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.377276e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.272803e+04 8.397616e-04 3.220139e+02 6.128277e+01 9.645964e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.378516e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.275179e+04 8.373059e-04 3.219878e+02 6.109354e+01 9.645892e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.379763e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.277556e+04 8.348573e-04 3.219616e+02 6.090486e+01 9.645821e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.381019e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.279932e+04 8.324159e-04 3.219353e+02 6.071674e+01 9.645749e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.382284e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.282309e+04 8.299816e-04 3.219090e+02 6.052917e+01 9.645678e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.383557e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.284685e+04 8.275544e-04 3.218825e+02 6.034215e+01 9.645606e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.384838e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.287062e+04 8.251342e-04 3.218560e+02 6.015568e+01 9.645535e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.386128e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.289438e+04 8.227211e-04 3.218295e+02 5.996975e+01 9.645463e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.387425e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.291815e+04 8.203150e-04 3.218028e+02 5.978437e+01 9.645392e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.388731e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.294191e+04 8.179160e-04 3.217761e+02 5.959953e+01 9.645320e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.390045e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.296568e+04 8.155239e-04 3.217494e+02 5.941524e+01 9.645249e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.391366e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.298944e+04 8.131388e-04 3.217225e+02 5.923149e+01 9.645177e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.392695e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.301321e+04 8.107606e-04 3.216956e+02 5.904827e+01 9.645106e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.394033e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.303697e+04 8.083893e-04 3.216686e+02 5.886560e+01 9.645034e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.395378e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.306073e+04 8.060250e-04 3.216416e+02 5.868346e+01 9.644963e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.396730e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.308450e+04 8.036675e-04 3.216145e+02 5.850185e+01 9.644891e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.398090e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.310826e+04 8.013168e-04 3.215873e+02 5.832078e+01 9.644819e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.399458e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.313203e+04 7.989730e-04 3.215600e+02 5.814023e+01 9.644748e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.400833e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.315579e+04 7.966360e-04 3.215327e+02 5.796022e+01 9.644676e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.402215e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.317956e+04 7.943057e-04 3.215053e+02 5.778074e+01 9.644605e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.403605e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.320332e+04 7.919822e-04 3.214778e+02 5.760178e+01 9.644533e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.405002e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.322709e+04 7.896655e-04 3.214503e+02 5.742335e+01 9.644462e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.406406e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.325085e+04 7.873555e-04 3.214227e+02 5.724544e+01 9.644390e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.407817e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.327462e+04 7.850521e-04 3.213951e+02 5.706805e+01 9.644319e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.409235e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.329838e+04 7.827554e-04 3.213673e+02 5.689118e+01 9.644247e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.410661e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.332215e+04 7.804654e-04 3.213395e+02 5.671484e+01 9.644176e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.412093e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.334591e+04 7.781820e-04 3.213117e+02 5.653901e+01 9.644104e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.413531e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.336967e+04 7.759052e-04 3.212838e+02 5.636369e+01 9.644033e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.414977e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.339344e+04 7.736350e-04 3.212558e+02 5.618889e+01 9.643961e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.416430e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.341720e+04 7.713713e-04 3.212277e+02 5.601461e+01 9.643890e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.417889e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.344097e+04 7.691142e-04 3.211996e+02 5.584083e+01 9.643818e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.419355e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.346473e+04 7.668637e-04 3.211714e+02 5.566757e+01 9.643747e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.420827e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.348850e+04 7.646196e-04 3.211432e+02 5.549481e+01 9.643675e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.422306e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.351226e+04 7.623820e-04 3.211149e+02 5.532256e+01 9.643604e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.423792e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.353603e+04 7.601509e-04 3.210865e+02 5.515082e+01 9.643532e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.425284e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.355979e+04 7.579262e-04 3.210580e+02 5.497958e+01 9.643461e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.426782e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.358356e+04 7.557080e-04 3.210295e+02 5.480885e+01 9.643389e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.428287e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.360732e+04 7.534961e-04 3.210010e+02 5.463861e+01 9.643318e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.429799e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.363109e+04 7.512907e-04 3.209724e+02 5.446888e+01 9.643246e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.431316e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.365485e+04 7.490916e-04 3.209437e+02 5.429964e+01 9.643175e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.432840e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.367861e+04 7.468988e-04 3.209149e+02 5.413090e+01 9.643103e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.434370e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.370238e+04 7.447124e-04 3.208861e+02 5.396265e+01 9.643032e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.435906e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.372614e+04 7.425322e-04 3.208572e+02 5.379490e+01 9.642960e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.437449e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.374991e+04 7.403584e-04 3.208283e+02 5.362765e+01 9.642889e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.438997e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.377367e+04 7.381908e-04 3.207993e+02 5.346088e+01 9.642817e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.440552e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.379744e+04 7.360294e-04 3.207702e+02 5.329460e+01 9.642746e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.442112e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.382120e+04 7.338743e-04 3.207411e+02 5.312881e+01 9.642674e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.443679e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.384497e+04 7.317254e-04 3.207119e+02 5.296351e+01 9.642603e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.445251e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.386873e+04 7.295826e-04 3.206827e+02 5.279870e+01 9.642531e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.446829e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.389250e+04 7.274460e-04 3.206534e+02 5.263437e+01 9.642460e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.448413e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.391626e+04 7.253155e-04 3.206240e+02 5.247052e+01 9.642388e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.450003e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.394002e+04 7.231912e-04 3.205946e+02 5.230715e+01 9.642317e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.451598e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.396379e+04 7.210730e-04 3.205651e+02 5.214426e+01 9.642245e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.453199e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.398755e+04 7.189608e-04 3.205356e+02 5.198185e+01 9.642174e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.454806e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.401132e+04 7.168547e-04 3.205060e+02 5.181992e+01 9.642102e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.456418e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.403508e+04 7.147547e-04 3.204763e+02 5.165846e+01 9.642031e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.458035e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.405885e+04 7.126607e-04 3.204466e+02 5.149748e+01 9.641959e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.459659e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.408261e+04 7.105727e-04 3.204168e+02 5.133697e+01 9.641888e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.461287e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.410638e+04 7.084907e-04 3.203870e+02 5.117694e+01 9.641817e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.462921e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.413014e+04 7.064147e-04 3.203571e+02 5.101737e+01 9.641745e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.464560e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.415391e+04 7.043446e-04 3.203272e+02 5.085827e+01 9.641674e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.466204e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.417767e+04 7.022805e-04 3.202972e+02 5.069964e+01 9.641602e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.467854e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.420144e+04 7.002222e-04 3.202671e+02 5.054148e+01 9.641531e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.469509e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.422520e+04 6.981699e-04 3.202370e+02 5.038378e+01 9.641459e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.471169e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.424896e+04 6.961235e-04 3.202068e+02 5.022655e+01 9.641388e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.472833e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.427273e+04 6.940829e-04 3.201766e+02 5.006978e+01 9.641316e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.474503e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.429649e+04 6.920482e-04 3.201463e+02 4.991346e+01 9.641245e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.476178e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.432026e+04 6.900192e-04 3.201159e+02 4.975761e+01 9.641173e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.477858e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.434402e+04 6.879961e-04 3.200855e+02 4.960222e+01 9.641102e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.479542e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.436779e+04 6.859788e-04 3.200551e+02 4.944728e+01 9.641030e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.481232e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.439155e+04 6.839673e-04 3.200246e+02 4.929280e+01 9.640959e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.482926e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.441532e+04 6.819615e-04 3.199940e+02 4.913878e+01 9.640887e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.484624e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.443908e+04 6.799614e-04 3.199634e+02 4.898520e+01 9.640816e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.486328e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.446285e+04 6.779671e-04 3.199327e+02 4.883208e+01 9.640744e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.488036e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.448661e+04 6.759784e-04 3.199020e+02 4.867941e+01 9.640673e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.489748e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.451038e+04 6.739955e-04 3.198712e+02 4.852719e+01 9.640601e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.491465e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.453414e+04 6.720182e-04 3.198404e+02 4.837542e+01 9.640530e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.493186e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.455790e+04 6.700465e-04 3.198095e+02 4.822409e+01 9.640458e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.494912e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.458167e+04 6.680805e-04 3.197786e+02 4.807321e+01 9.640387e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.496642e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.460543e+04 6.661200e-04 3.197476e+02 4.792277e+01 9.640316e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.498377e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.462920e+04 6.641652e-04 3.197166e+02 4.777278e+01 9.640244e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.500115e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.465296e+04 6.622159e-04 3.196855e+02 4.762322e+01 9.640173e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.501858e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.467673e+04 6.602723e-04 3.196543e+02 4.747411e+01 9.640101e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.503605e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.470049e+04 6.583341e-04 3.196231e+02 4.732544e+01 9.640030e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.505356e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.472426e+04 6.564015e-04 3.195919e+02 4.717720e+01 9.639958e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.507110e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.474802e+04 6.544744e-04 3.195606e+02 4.702940e+01 9.639887e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.508869e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.477179e+04 6.525528e-04 3.195292e+02 4.688204e+01 9.639815e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.510632e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.479555e+04 6.506366e-04 3.194978e+02 4.673511e+01 9.639744e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.512398e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.481932e+04 6.487259e-04 3.194664e+02 4.658861e+01 9.639672e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.514168e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.484308e+04 6.468207e-04 3.194349e+02 4.644254e+01 9.639601e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.515942e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.486684e+04 6.449209e-04 3.194033e+02 4.629691e+01 9.639529e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.517720e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.489061e+04 6.430265e-04 3.193717e+02 4.615170e+01 9.639458e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.519501e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
5.491437e+04 6.411375e-04 3.193401e+02 4.600692e+01 9.639387e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.521285e+01 0.000000e+00 3.500000e+00 2.500000e+00 1.400000e+00
